origin,month,basso_count,basso_dep_delay_avg,basso_arr_delay_avg,medio_count,medio_dep_delay_avg,medio_arr_delay_avg,alto_count,alto_dep_delay_avg,alto_arr_delay_avg,top_causa_1,top_causa_2,top_causa_3
ABQ,4,366,5.5683060109289615,-1.4617486338797814,263,30.958174904942965,24.806083650190114,94,143.41489361702128,142.43010752688173,late_aircraft_delay,carrier_delay,nas_delay
ABQ,5,399,6.365914786967418,0.40554156171284633,321,31.049844236760123,25.330218068535824,162,161.78395061728395,158.31446540880503,late_aircraft_delay,carrier_delay,nas_delay
ABQ,6,417,5.870503597122302,1.3462469733656175,310,30.532258064516128,25.679611650485437,126,147.6031746031746,143.38095238095238,late_aircraft_delay,carrier_delay,nas_delay
ABQ,7,421,6.078384798099762,0.6602870813397129,332,33.04216867469879,29.459214501510573,168,152.88690476190476,150.16071428571428,late_aircraft_delay,carrier_delay,nas_delay
ABQ,8,328,5.902439024390244,1.2293577981651376,234,30.081196581196583,27.196581196581196,126,143.015873015873,141.0793650793651,late_aircraft_delay,carrier_delay,nas_delay
ABQ,9,302,5.6158940397351,-0.7384105960264901,221,28.918552036199095,22.786363636363635,66,127.6969696969697,122.6969696969697,late_aircraft_delay,carrier_delay,nas_delay
ABQ,10,431,5.368909512761021,0.20745920745920746,212,28.514150943396228,23.00473933649289,75,141.68,137.13333333333333,carrier_delay,late_aircraft_delay,nas_delay
ABQ,11,342,5.470760233918129,1.8529411764705883,185,30.102702702702704,28.394594594594594,71,134.5211267605634,133.98591549295776,nas_delay,carrier_delay,late_aircraft_delay
ABQ,12,363,5.90633608815427,-0.01652892561983471,223,30.116591928251122,23.937219730941703,89,158.8988764044944,161.71264367816093,late_aircraft_delay,carrier_delay,nas_delay
ABR,1,7,5.714285714285714,-10.285714285714286,5,27.2,7.8,5,130.8,121.4,carrier_delay,canc_B,weather_delay
ABR,2,4,4.75,-7.5,3,34.0,13.666666666666666,2,321.0,304.5,weather_delay,carrier_delay,Nessuna
ABR,3,4,3.75,-9.0,3,27.0,11.666666666666666,7,192.28571428571428,171.42857142857142,carrier_delay,weather_delay,canc_B
ABR,4,6,6.166666666666667,-7.333333333333333,1,18.0,-4.0,3,365.6666666666667,344.0,carrier_delay,weather_delay,Nessuna
ABR,5,3,5.0,-2.0,3,39.333333333333336,36.0,6,140.5,130.66666666666666,carrier_delay,weather_delay,nas_delay
ABR,6,8,6.125,9.875,11,37.81818181818182,49.54545454545455,7,307.57142857142856,308.7142857142857,carrier_delay,nas_delay,weather_delay
ABR,7,11,6.636363636363637,-0.6363636363636364,6,35.666666666666664,32.666666666666664,7,132.28571428571428,138.28571428571428,carrier_delay,nas_delay,weather_delay
ABR,8,7,9.142857142857142,6.857142857142857,6,24.5,35.333333333333336,6,235.16666666666666,249.33333333333334,nas_delay,weather_delay,carrier_delay
ABR,9,4,4.25,-8.25,0,"","",3,140.33333333333334,132.33333333333334,carrier_delay,Nessuna,Nessuna
ABR,10,3,5.666666666666667,-8.333333333333334,6,42.5,29.666666666666668,6,193.5,182.33333333333334,carrier_delay,weather_delay,nas_delay
ABR,11,6,3.0,-7.0,5,25.8,17.2,3,106.0,90.0,carrier_delay,Nessuna,Nessuna
ABR,12,8,4.75,-2.5,8,34.125,25.5,10,356.8,348.1,carrier_delay,nas_delay,weather_delay
ABY,1,6,7.666666666666667,3.3333333333333335,5,26.6,18.6,7,304.85714285714283,294.14285714285717,carrier_delay,nas_delay,weather_delay
ABY,2,2,7.0,1.5,7,27.714285714285715,15.571428571428571,6,199.33333333333334,194.83333333333334,carrier_delay,weather_delay,nas_delay
ABY,3,6,5.0,1.3333333333333333,2,43.0,39.0,4,140.5,131.0,carrier_delay,weather_delay,Nessuna
ABY,4,4,6.5,4.25,7,35.42857142857143,39.0,4,130.25,137.0,carrier_delay,nas_delay,weather_delay
ABY,5,3,7.666666666666667,3.0,6,39.0,39.833333333333336,8,118.75,115.5,carrier_delay,nas_delay,weather_delay
ABY,6,5,7.4,4.4,5,45.6,40.0,4,72.0,66.25,carrier_delay,nas_delay,canc_B
ABY,7,5,6.4,9.2,7,29.428571428571427,27.428571428571427,13,186.23076923076923,188.0,carrier_delay,nas_delay,weather_delay
ABY,8,8,6.625,-2.625,8,29.5,21.125,9,266.44444444444446,261.44444444444446,carrier_delay,weather_delay,nas_delay
ABY,9,3,9.333333333333334,5.666666666666667,6,40.166666666666664,41.5,5,101.6,95.8,carrier_delay,nas_delay,weather_delay
ABY,10,6,6.666666666666667,3.1666666666666665,2,55.5,42.5,1,130.0,117.0,carrier_delay,nas_delay,Nessuna
ABY,11,3,6.666666666666667,6.333333333333333,4,38.0,34.75,3,190.0,195.0,carrier_delay,nas_delay,weather_delay
ABY,12,3,11.0,20.333333333333332,6,26.166666666666668,22.5,15,195.66666666666666,193.86666666666667,carrier_delay,nas_delay,late_aircraft_delay
ACK,5,7,4.857142857142857,-1.1428571428571428,10,33.4,33.2,15,160.66666666666666,162.64285714285714,late_aircraft_delay,nas_delay,carrier_delay
ACK,6,25,7.68,4.16,33,36.27272727272727,39.27272727272727,36,175.80555555555554,178.13888888888889,late_aircraft_delay,nas_delay,carrier_delay
ACK,7,35,6.942857142857143,5.764705882352941,64,33.40625,32.203125,51,137.0392156862745,140.27450980392157,nas_delay,late_aircraft_delay,carrier_delay
ACK,8,57,6.368421052631579,5.719298245614035,34,36.23529411764706,35.0,47,179.6595744680851,181.40425531914894,nas_delay,late_aircraft_delay,carrier_delay
ACK,9,5,6.2,8.4,11,37.54545454545455,40.0,8,116.125,114.5,nas_delay,late_aircraft_delay,carrier_delay
ACK,10,4,5.25,5.25,4,34.5,28.5,3,168.0,162.0,nas_delay,carrier_delay,late_aircraft_delay
ACT,1,5,8.8,4.0,12,36.416666666666664,34.25,10,272.8,268.8,carrier_delay,canc_B,late_aircraft_delay
ACT,2,13,4.846153846153846,9.23076923076923,3,31.0,36.0,4,82.5,70.25,carrier_delay,nas_delay,late_aircraft_delay
ACT,3,16,5.375,10.1875,7,29.571428571428573,29.428571428571427,4,75.25,69.75,nas_delay,late_aircraft_delay,carrier_delay
ACT,4,11,6.363636363636363,3.6363636363636362,10,33.8,30.7,6,171.83333333333334,179.66666666666666,nas_delay,late_aircraft_delay,carrier_delay
ACT,5,6,6.0,27.666666666666668,7,34.285714285714285,31.142857142857142,11,187.63636363636363,186.9090909090909,carrier_delay,canc_B,nas_delay
ACT,6,9,6.888888888888889,4.0,15,34.266666666666666,29.666666666666668,17,149.94117647058823,150.88235294117646,carrier_delay,late_aircraft_delay,nas_delay
ACT,7,7,5.714285714285714,2.4285714285714284,8,45.75,41.5,10,139.0,143.3,carrier_delay,nas_delay,weather_delay
ACT,8,10,6.8,11.1,11,36.72727272727273,40.72727272727273,5,103.8,107.4,carrier_delay,nas_delay,late_aircraft_delay
ACT,9,11,7.2727272727272725,6.0,11,27.09090909090909,29.636363636363637,4,174.75,166.5,carrier_delay,nas_delay,late_aircraft_delay
ACT,10,7,5.285714285714286,2.142857142857143,12,33.583333333333336,32.5,18,119.55555555555556,115.0,carrier_delay,nas_delay,late_aircraft_delay
ACT,11,7,8.571428571428571,5.142857142857143,7,39.857142857142854,36.714285714285715,4,157.5,153.75,carrier_delay,late_aircraft_delay,nas_delay
ACT,12,9,6.777777777777778,6.333333333333333,13,33.46153846153846,34.46153846153846,16,135.0625,136.625,carrier_delay,nas_delay,weather_delay
ACV,1,15,5.466666666666667,1.6,16,32.875,27.3125,15,195.13333333333333,190.33333333333334,nas_delay,late_aircraft_delay,carrier_delay
ACV,2,11,6.181818181818182,13.363636363636363,22,37.95454545454545,40.18181818181818,15,360.0,357.8666666666667,nas_delay,late_aircraft_delay,carrier_delay
ACV,3,14,6.928571428571429,4.428571428571429,29,32.10344827586207,31.0,13,205.92307692307693,202.46153846153845,nas_delay,late_aircraft_delay,carrier_delay
ACV,4,12,6.75,3.3333333333333335,14,37.07142857142857,48.357142857142854,12,146.5,145.58333333333334,nas_delay,carrier_delay,late_aircraft_delay
ACV,5,18,5.388888888888889,3.3333333333333335,13,29.153846153846153,30.23076923076923,12,168.16666666666666,174.41666666666666,nas_delay,late_aircraft_delay,carrier_delay
ACV,6,17,5.411764705882353,5.0588235294117645,10,34.3,39.0,9,191.11111111111111,185.77777777777777,carrier_delay,nas_delay,late_aircraft_delay
