origin,month,basso_count,basso_dep_delay_avg,basso_arr_delay_avg,medio_count,medio_dep_delay_avg,medio_arr_delay_avg,alto_count,alto_dep_delay_avg,alto_arr_delay_avg,top_causa_1,top_causa_2,top_causa_3
ABI,11,68,5.647058823529412,2.8823529411764706,32,31.125,25.5,24,106.16666666666667,105.0,late_aircraft_delay,nas_delay,weather_delay
ABI,12,72,6.277777777777778,7.666666666666667,28,28.714285714285715,21.571428571428573,48,111.0,117.08333333333333,nas_delay,late_aircraft_delay,carrier_delay
ABQ,1,1100,5.905454545454545,1.9525547445255473,800,30.94,26.28,464,137.94827586206895,134.58620689655172,late_aircraft_delay,nas_delay,carrier_delay
ABQ,2,1172,6.027303754266212,0.46075085324232085,624,31.128205128205128,28.92948717948718,260,155.35384615384615,155.875,nas_delay,late_aircraft_delay,carrier_delay
ABQ,3,1388,6.066282420749279,0.9106628242074928,1004,31.266932270916335,25.828,468,186.94871794871796,185.94871794871796,late_aircraft_delay,carrier_delay,nas_delay
ABQ,4,1464,5.5683060109289615,-1.4617486338797814,1052,30.958174904942965,24.806083650190114,376,143.41489361702128,142.43010752688173,late_aircraft_delay,carrier_delay,nas_delay
ABQ,5,1596,6.365914786967418,0.40554156171284633,1284,31.049844236760123,25.330218068535824,648,161.78395061728395,158.31446540880503,late_aircraft_delay,carrier_delay,nas_delay
ABQ,6,1668,5.870503597122302,1.3462469733656175,1240,30.532258064516128,25.679611650485437,504,147.6031746031746,143.38095238095238,late_aircraft_delay,carrier_delay,nas_delay
ABQ,7,1684,6.078384798099762,0.6602870813397129,1328,33.04216867469879,29.459214501510573,672,152.88690476190476,150.16071428571428,late_aircraft_delay,carrier_delay,nas_delay
ABQ,8,1312,5.902439024390244,1.2293577981651376,936,30.081196581196583,27.196581196581196,504,143.015873015873,141.0793650793651,late_aircraft_delay,carrier_delay,nas_delay
ABQ,9,1208,5.6158940397351,-0.7384105960264901,884,28.918552036199095,22.786363636363635,264,127.6969696969697,122.6969696969697,late_aircraft_delay,carrier_delay,nas_delay
ABQ,10,1724,5.368909512761021,0.20745920745920746,848,28.514150943396228,23.00473933649289,300,141.68,137.13333333333333,carrier_delay,late_aircraft_delay,nas_delay
ABQ,11,1368,5.470760233918129,1.8529411764705883,740,30.102702702702704,28.394594594594594,284,134.5211267605634,133.98591549295776,nas_delay,carrier_delay,late_aircraft_delay
ABQ,12,1452,5.90633608815427,-0.01652892561983471,892,30.116591928251122,23.937219730941703,356,158.8988764044944,161.71264367816093,late_aircraft_delay,carrier_delay,nas_delay
ABR,1,28,5.714285714285714,-10.285714285714286,20,27.2,7.8,20,130.8,121.4,carrier_delay,canc_B,weather_delay
ABR,2,16,4.75,-7.5,12,34.0,13.666666666666666,8,321.0,304.5,weather_delay,carrier_delay,Nessuna
ABR,3,16,3.75,-9.0,12,27.0,11.666666666666666,28,192.28571428571428,171.42857142857142,carrier_delay,weather_delay,canc_B
ABR,4,24,6.166666666666667,-7.333333333333333,4,18.0,-4.0,12,365.6666666666667,344.0,carrier_delay,weather_delay,Nessuna
ABR,5,12,5.0,-2.0,12,39.333333333333336,36.0,24,140.5,130.66666666666666,carrier_delay,weather_delay,nas_delay
ABR,6,32,6.125,9.875,44,37.81818181818182,49.54545454545455,28,307.57142857142856,308.7142857142857,carrier_delay,nas_delay,weather_delay
ABR,7,44,6.636363636363637,-0.6363636363636364,24,35.666666666666664,32.666666666666664,28,132.28571428571428,138.28571428571428,carrier_delay,nas_delay,weather_delay
ABR,8,28,9.142857142857142,6.857142857142857,24,24.5,35.333333333333336,24,235.16666666666666,249.33333333333334,nas_delay,weather_delay,carrier_delay
ABR,9,16,4.25,-8.25,0,"","",12,140.33333333333334,132.33333333333334,carrier_delay,Nessuna,Nessuna
ABR,10,12,5.666666666666667,-8.333333333333334,24,42.5,29.666666666666668,24,193.5,182.33333333333334,carrier_delay,weather_delay,nas_delay
ABR,11,24,3.0,-7.0,20,25.8,17.2,12,106.0,90.0,carrier_delay,Nessuna,Nessuna
ABR,12,32,4.75,-2.5,32,34.125,25.5,40,356.8,348.1,carrier_delay,nas_delay,weather_delay
ABY,1,24,7.666666666666667,3.3333333333333335,20,26.6,18.6,28,304.85714285714283,294.14285714285717,carrier_delay,nas_delay,weather_delay
ABY,2,8,7.0,1.5,28,27.714285714285715,15.571428571428571,24,199.33333333333334,194.83333333333334,carrier_delay,weather_delay,nas_delay
ABY,3,24,5.0,1.3333333333333333,8,43.0,39.0,16,140.5,131.0,carrier_delay,weather_delay,Nessuna
ABY,4,16,6.5,4.25,28,35.42857142857143,39.0,16,130.25,137.0,carrier_delay,nas_delay,weather_delay
ABY,5,12,7.666666666666667,3.0,24,39.0,39.833333333333336,32,118.75,115.5,carrier_delay,nas_delay,weather_delay
ABY,6,20,7.4,4.4,20,45.6,40.0,16,72.0,66.25,carrier_delay,nas_delay,canc_B
ABY,7,20,6.4,9.2,28,29.428571428571427,27.428571428571427,52,186.23076923076923,188.0,carrier_delay,nas_delay,weather_delay
